0.02529665184706116,0.02195112776026963,0.02703887334472471,0.015036555390176497,0.018463750530603912,0.024292165538593716,0.018853568310458684,0.029091286916209415,0.051328121124781176
0.005402461984009992,0.012832744717548571,0.002202445127213996,0.021068017446635296,0.005704584426595453,0.005826457726292848,0.007117073127030671,0.016613453821323086,0.016170877592014868
0.006944468894862982,0.010809185414806641,0.004660494057221816,0.02319552428290698,0.003015674185078479,0.004187320150950676,0.011274886103648879,0.020014380612174136,0.026696765765003284
0.02041555812935734,0.02310998781980922,0.018838869461025132,0.013603163905165399,0.025018400084987104,0.014404406005911665,0.015649014111718654,0.00407320088519725,0.013527352084934444
0.026800825611865923,0.033735722208016725,0.02790928300060421,0.029381974955938313,0.028511616073317828,0.039084533616303,0.04069872108165283,0.045481452259894806,0.01715250959886381
0.002762821371285069,0.0035877525910457224,0.0030219233316963767,0.011681253025705211,0.020467114465996236,0.005687647119345465,0.002325532435787428,0.013444915603808442,0.029657304828133623
0.0024913456245741574,0.003836774712199936,0.004009361892932281,0.004428109354702784,0.0055298579342408375,0.005113964134686885,0.0023090694466817727,0.006471707153514759,0.0147257136683337
0.004868639642852831,0.0019090724289015982,0.0025240139958482553,0.027704550411951755,0.007825817725731701,0.013743474743929425,0.007941419474264364,0.006350899670651745,0.004500119012071298
0.008874195549082697,0.015068518946462975,0.004229924027349984,0.015977139415112012,0.005058462713465366,0.006015690311168233,0.0015177963594055531,0.013506240821307957,0.005556765224666098
0.0043145823870810686,0.004496142918671929,0.005463117401342521,0.0077666789589973815,0.005269299059100493,0.008453871516168696,0.0116866340236869,0.0012710522927101475,0.0009171062081621833
0.006940475059920576,0.005909534938447785,0.0051975332328321995,0.014602552200090492,0.011037388230222732,0.003362719741323855,0.00965498173681257,0.0451154025388869,0.00875701787217613
0.017502451406449515,0.014934149978999717,0.013327832876959295,0.005152006117727978,0.007764217374975463,0.005826045999409135,0.019252379679266567,0.015187652449448509,0.011205942690727935
0.01338254369892387,0.01706348865513343,0.01666506194420837,0.005086678586829663,0.006946376398203246,0.004267867115392111,0.008959119730132756,0.040834148742453044,0.019809807779496126
0.003688556839575637,0.002944254257992172,0.004128480120906383,0.007118916400471775,0.00514183349416601,0.006728333538830724,0.016779216205443207,0.01490478156047429,0.0062634354388298365
0.006784800223878208,0.005055914187397044,0.004585693118005191,0.002760609191304989,0.00204343782902911,0.0015289171148195131,0.01441784353013635,0.00532992511538904,0.027235689561167977
0.003203057801040186,0.0020678591997921416,0.003856047297051578,0.006745558315708648,0.002131293650266917,0.00014393744081814396,0.011383002582313707,0.027302857504080288,0.02680932266124575
0.005555864912345435,0.007719493709368433,0.008601695218402436,0.000557930800850518,0.005979162001121972,0.01393122069465887,0.01145064876552223,0.00564185101958668,0.004426112986504761
0.003273716518993823,0.0011265126540698468,0.003383954964726792,0.002297674878974759,0.004077279088749266,0.005174040754507649,0.021452143160082465,0.005523449763561469,0.0034343440560759366
0.005510704075146692,0.004550988276287146,0.0042028546389151385,0.0034739913757409245,0.003888661596504913,0.0070558767741895016,0.005645477920178921,0.005627464139099959,0.0044242959776078904
0.006278646474750886,0.006008022116431125,0.007296986220412845,0.0030671180290871547,0.0037085712472615076,0.004309007925546445,0.007785301207600829,0.02539557948621148,0.00991913277777585
0.005809591029148359,0.004412056355855482,0.00479068213858821,0.01229559661370516,0.004923525278435928,0.008263012512934391,0.0036338944272070366,0.029031300315149413,0.04836702445483909
0.006053827961204589,0.006078810620773697,0.005186297129782427,0.0012537817664497555,0.008498661488716653,0.009016435954674096,0.01148789578925129,0.008424485836038196,0.025580768774637205
0.01204434110945947,0.012629244123637008,0.010491957341001898,0.0009717809376255178,0.007620755913141224,0.004787287874411277,0.01020304730624321,0.023415571622508662,0.030351610753037668
0.01426101668013935,0.011504154104407437,0.00974755146876322,0.011130004089144137,0.0012709185191216881,0.006733895983304054,0.011587273660508447,0.01790644912194459,0.024842033453230647
0.0037597921326297935,0.0024739308667386896,0.0015800369663677653,0.0029884555610917678,0.0025403189860448167,0.0010382080881963522,0.002654471846457742,0.03704340060849613,0.013202037708707334
0.007991538229022927,0.004714591467048708,0.0023154600464439603,0.013602891846747196,0.002541148994327202,0.007911498359429362,0.005494323843151956,0.022529841889798376,0.009089933521002968
